schema_version,experiment_id,strategy_id,maximum_daily_losses,daily_loss_limit_usd,maximum_consecutive_losses,consecutive_loss_pause_trade_dates,maximum_equity_drawdown_usd,drawdown_pause_trade_dates,input_diagnostic_rows,state_warmup_rows,accepted_trades,skipped_trades,target_hits,losses,other_exits,skipped_target_hits,skipped_losses,skipped_other_exits,win_rate,net_usd,skipped_net_usd,average_net_usd,max_equity_drawdown_usd,long_trades,short_trades,notes
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=250:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,500,999,2,250,2,23,0,11,12,2,9,0,5,7,0,0.18181818,-701,-179.5,-63.72727273,-1340.5,7,4,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=250:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,500,999,2,250,3,23,0,8,15,2,6,0,5,10,0,0.25,-546.75,-333.75,-68.34375,-1099.5,5,3,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=500:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,500,999,2,500,0,23,0,23,0,7,16,0,0,0,0,0.30434783,-880.5,0,-38.2826087,-2695.5,12,11,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=500:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,500,999,2,500,1,23,0,19,4,7,12,0,0,4,0,0.36842105,-316.5,-564,-16.65789474,-2131.5,10,9,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=500:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,500,999,2,500,2,23,0,18,5,7,11,0,0,5,0,0.38888889,249.5,-1130,13.86111111,-1565.5,10,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=500:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,500,999,2,500,3,23,0,15,8,7,8,0,0,8,0,0.46666667,610,-1490.5,40.66666667,-1205,8,7,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=1000:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,500,999,2,1000,0,23,0,23,0,7,16,0,0,0,0,0.30434783,-880.5,0,-38.2826087,-2695.5,12,11,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=1000:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,500,999,2,1000,1,23,0,21,2,7,14,0,0,2,0,0.33333333,-598.5,-282,-28.5,-2413.5,11,10,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=1000:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,500,999,2,1000,2,23,0,19,4,7,12,0,0,4,0,0.36842105,-129,-751.5,-6.78947368,-1944,10,9,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=1000:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,500,999,2,1000,3,23,0,18,5,7,11,0,0,5,0,0.38888889,74.5,-955,4.13888889,-1740.5,10,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=999999:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,500,999,2,999999,0,23,0,23,0,7,16,0,0,0,0,0.30434783,-880.5,0,-38.2826087,-2695.5,12,11,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=999999:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,500,999,2,999999,1,23,0,23,0,7,16,0,0,0,0,0.30434783,-880.5,0,-38.2826087,-2695.5,12,11,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=999999:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,500,999,2,999999,2,23,0,23,0,7,16,0,0,0,0,0.30434783,-880.5,0,-38.2826087,-2695.5,12,11,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=500:max_consecutive_losses=999:consecutive_pause_dates=2:max_drawdown=999999:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,500,999,2,999999,3,23,0,23,0,7,16,0,0,0,0,0.30434783,-880.5,0,-38.2826087,-2695.5,12,11,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=250:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,0,250,0,23,0,19,4,7,12,0,0,4,0,0.36842105,83.5,-964,4.39473684,-1731.5,9,10,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=250:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,0,250,1,23,0,13,10,4,9,0,3,7,0,0.30769231,-833,-47.5,-64.07692308,-1615.5,6,7,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=250:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,0,250,2,23,0,9,14,2,7,0,5,9,0,0.22222222,-481.5,-399,-53.5,-1121,5,4,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=250:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,999999,1,0,250,3,23,0,8,15,2,6,0,5,10,0,0.25,-484.25,-396.25,-60.53125,-1037,5,3,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=500:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,0,500,0,23,0,19,4,7,12,0,0,4,0,0.36842105,83.5,-964,4.39473684,-1731.5,9,10,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=500:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,0,500,1,23,0,17,6,7,10,0,0,6,0,0.41176471,440.5,-1321,25.91176471,-1374.5,9,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=500:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,0,500,2,23,0,15,8,7,8,0,0,8,0,0.46666667,722.5,-1603,48.16666667,-1092.5,8,7,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=500:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,999999,1,0,500,3,23,0,15,8,7,8,0,0,8,0,0.46666667,747.5,-1628,49.83333333,-1067.5,9,6,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=1000:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,0,1000,0,23,0,19,4,7,12,0,0,4,0,0.36842105,83.5,-964,4.39473684,-1731.5,9,10,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=1000:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,0,1000,1,23,0,18,5,7,11,0,0,5,0,0.38888889,287,-1167.5,15.94444444,-1528,8,10,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=1000:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,0,1000,2,23,0,17,6,7,10,0,0,6,0,0.41176471,490.5,-1371,28.85294118,-1324.5,8,9,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=1000:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,999999,1,0,1000,3,23,0,16,7,7,9,0,0,7,0,0.4375,619,-1499.5,38.6875,-1196,7,9,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=999999:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,0,999999,0,23,0,19,4,7,12,0,0,4,0,0.36842105,83.5,-964,4.39473684,-1731.5,9,10,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=999999:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,0,999999,1,23,0,19,4,7,12,0,0,4,0,0.36842105,83.5,-964,4.39473684,-1731.5,9,10,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=999999:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,0,999999,2,23,0,19,4,7,12,0,0,4,0,0.36842105,83.5,-964,4.39473684,-1731.5,9,10,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=0:max_drawdown=999999:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,999999,1,0,999999,3,23,0,19,4,7,12,0,0,4,0,0.36842105,83.5,-964,4.39473684,-1731.5,9,10,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=250:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,1,250,0,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=250:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,1,250,1,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=250:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,1,250,2,23,0,9,14,3,6,0,4,10,0,0.33333333,118.5,-999,13.16666667,-726.5,5,4,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=250:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,999999,1,1,250,3,23,0,6,17,1,5,0,6,11,0,0.16666667,-514.75,-365.75,-85.79166667,-1067.5,2,4,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=500:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,1,500,0,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=500:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,1,500,1,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=500:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,1,500,2,23,0,11,12,5,6,0,2,10,0,0.45454545,311.5,-1192,28.31818182,-676.5,5,6,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=500:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,999999,1,1,500,3,23,0,11,12,5,6,0,2,10,0,0.45454545,324,-1204.5,29.45454545,-664,4,7,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=1000:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,1,1000,0,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=1000:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,1,1000,1,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=1000:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,1,1000,2,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=1000:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,999999,1,1,1000,3,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=999999:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,1,999999,0,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=999999:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,1,999999,1,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=999999:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,1,999999,2,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=1:max_drawdown=999999:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,999999,1,1,999999,3,23,0,12,11,5,7,0,2,9,0,0.41666667,120.5,-1001,10.04166667,-867.5,4,8,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=250:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,2,250,0,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=250:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,2,250,1,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=250:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,2,250,2,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=250:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,999999,1,2,250,3,23,0,6,17,1,5,0,6,11,0,0.16666667,-527.25,-353.25,-87.875,-1080,4,2,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=500:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,2,500,0,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=500:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,2,500,1,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=500:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,2,500,2,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=500:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,999999,1,2,500,3,23,0,7,16,2,5,0,5,11,0,0.28571429,-137,-743.5,-19.57142857,-776.5,3,4,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=1000:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,2,1000,0,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=1000:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,2,1000,1,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=1000:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,2,1000,2,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=1000:drawdown_pause_dates=3,liquidity_sweep_absorption_reversal,2,999999,1,2,1000,3,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=999999:drawdown_pause_dates=0,liquidity_sweep_absorption_reversal,2,999999,1,2,999999,0,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=999999:drawdown_pause_dates=1,liquidity_sweep_absorption_reversal,2,999999,1,2,999999,1,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
1,signal_health_gate:strategy=liquidity_sweep_absorption_reversal:max_daily_losses=2:daily_loss=999999:max_consecutive_losses=1:consecutive_pause_dates=2:max_drawdown=999999:drawdown_pause_dates=2,liquidity_sweep_absorption_reversal,2,999999,1,2,999999,2,23,0,7,16,2,5,0,5,11,0,0.28571429,-212,-668.5,-30.28571429,-851.5,2,5,health gate sweep over realized signal outcomes; gates use only closed accepted trades and reset drawdown baseline after a drawdown pause
