schema_version,split_id,sample,selected_on_train,trade_dates,experiment_id,strategy_id,direction_filter,first_target_points,stop_points,runner_target_points,runner_stop_mode,input_signal_rows,input_candidates,evaluated_trades,full_stops,first_target_hits,runner_target_hits,runner_stop_exits,end_of_session_exits,other_exits,positive_net_trades,positive_net_rate,gross_usd,net_usd,average_net_usd,long_trades,short_trades,notes
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,train,true,2026-05-22;2026-05-25;2026-05-26;2026-05-27;2026-05-28;2026-05-29;2026-06-01;2026-06-02,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,13,13,13,8,5,4,1,0,0,5,0.38461538,525,434,33.38461538,7,6,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,holdout,true,2026-06-03,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,1,1,1,1,0,0,0,0,0,0,0,-100,-107,-107,1,0,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=2:train_dates=8:holdout_dates=1,train,true,2026-05-25;2026-05-26;2026-05-27;2026-05-28;2026-05-29;2026-06-01;2026-06-02;2026-06-03,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,12,12,12,7,5,4,1,0,0,5,0.41666667,625,541,45.08333333,7,5,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=2:train_dates=8:holdout_dates=1,holdout,true,2026-06-04,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,3,3,3,2,1,0,1,0,0,1,0.33333333,-175,-196,-65.33333333,1,2,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=3:train_dates=8:holdout_dates=1,train,true,2026-05-26;2026-05-27;2026-05-28;2026-05-29;2026-06-01;2026-06-02;2026-06-03;2026-06-04,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=3:runner_stop_mode=breakeven,impulse_continue_3bar_1.5pt,all,1.5,1,3,breakeven,14,14,14,9,5,5,0,0,0,5,0.35714286,225,127,9.07142857,7,7,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=3:train_dates=8:holdout_dates=1,holdout,true,2026-06-05,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=3:runner_stop_mode=breakeven,impulse_continue_3bar_1.5pt,all,1.5,1,3,breakeven,5,5,5,2,3,3,0,0,0,3,0.6,475,440,88,2,3,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=4:train_dates=8:holdout_dates=1,train,true,2026-05-27;2026-05-28;2026-05-29;2026-06-01;2026-06-02;2026-06-03;2026-06-04;2026-06-05,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=3:runner_stop_mode=breakeven,impulse_continue_3bar_1.5pt,all,1.5,1,3,breakeven,18,18,18,10,8,8,0,0,0,8,0.44444444,800,674,37.44444444,9,9,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=4:train_dates=8:holdout_dates=1,holdout,true,2026-06-08,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=3:runner_stop_mode=breakeven,impulse_continue_3bar_1.5pt,all,1.5,1,3,breakeven,4,4,4,1,3,3,0,0,0,3,0.75,575,547,136.75,2,2,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=5:train_dates=8:holdout_dates=1,train,true,2026-05-28;2026-05-29;2026-06-01;2026-06-02;2026-06-03;2026-06-04;2026-06-05;2026-06-08,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,20,20,20,11,9,7,2,0,0,9,0.45,1225,1085,54.25,11,9,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=5:train_dates=8:holdout_dates=1,holdout,true,2026-06-09,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,10,10,10,6,4,4,0,0,0,4,0.4,700,630,63,8,2,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
