schema_version,audit_id,split_id,sample,trade_dates,selected_context_experiment_id,outcome_id,signal_id,symbol,direction,entry_time,entry_bar_index,exit_reason,net_usd,minutes_after_rth_open,directional_open_distance_points,directional_opening_range_breakout_points,continuation_edge_score,opening_range_continuation_edge_score,lookback_directional_move_points,lookback_efficiency_ratio,lookback_choppiness_score,signal_abs_delta_sum_to_average_abs_delta,entry_volume_to_average_volume,entry_trades_to_average_trades,entry_volume_to_session_average_volume,lookback_volume_to_session_average_volume,risk_to_average_bar_range,runner_target_to_average_bar_range,notes
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15240:runner_target_hit:15243,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15240:runner_target_hit:15243,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15240,ESU26-CME,long,2026-04-16  11:00:00,15240,runner_target_hit,593,90,-6.75,-9.25,0.66363636,0.66363636,11.75,0.29192547,0.70807453,5.18458198,0.9909575,1.01550399,0.81322979,0.82065052,1.937046,1.5496368,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15245:full_stop_hit:15250,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15245:full_stop_hit:15250,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15245,ESU26-CME,long,2026-04-16  11:15:00,15245,full_stop_hit,-1057,105,7.25,4.75,0.91489362,1.17272727,25.5,0.6,0.4,11.51180675,1.64270179,1.53233521,1.31443846,0.80016864,2.11640212,1.69312169,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15250:runner_target_hit:15252,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15250:runner_target_hit:15252,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15250,ESU26-CME,long,2026-04-16  11:30:00,15250,runner_target_hit,593,120,-0.25,-2.75,0.70212766,0.9,20.75,0.43455497,0.56544503,2.27612216,1.09735712,1.1327571,0.90187129,0.8218576,2.17391304,1.73913043,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15377:full_stop_hit:15381,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15377:full_stop_hit:15381,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15377,ESU26-CME,long,2026-04-17  11:06:00,15377,full_stop_hit,-1057,96,49,26.5,0.92207792,1.99065421,19.75,0.56028369,0.43971631,3.61264065,0.81416229,0.77875031,0.67814902,0.83294084,1.8018018,1.44144144,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15387:runner_target_hit:15405,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15387:runner_target_hit:15405,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15387,ESU26-CME,long,2026-04-17  11:36:00,15387,runner_target_hit,593,126,52.5,30,0.97844828,2.12149533,10.75,0.22513089,0.77486911,3.16057774,0.80608576,0.82110746,0.63544396,0.78830813,1.76600442,1.41280353,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15392:runner_target_hit:15405,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15392:runner_target_hit:15405,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15392,ESU26-CME,long,2026-04-17  11:51:00,15392,runner_target_hit,593,141,51.5,29,0.9612069,2.08411215,1.5,0.02727273,0.97272727,1.69775615,0.75315455,0.76834355,0.56278079,0.74723148,1.72413793,1.37931034,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15503:runner_target_hit:15507,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15503:runner_target_hit:15507,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15503,ESU26-CME,short,2026-04-20  10:39:00,15503,runner_target_hit,593,69,6.25,0.25,0.90909091,1.01449275,3.75,0.05976096,0.94023904,9.33574661,1.38692381,1.31222827,1.24831414,0.90005964,1.67014614,1.33611691,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15508:runner_target_hit:15512,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15508:runner_target_hit:15512,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15508,ESU26-CME,short,2026-04-20  10:54:00,15508,runner_target_hit,593,84,16.75,10.75,0.8057554,1.62318841,27.75,0.47234043,0.52765957,12.3802153,1.65204421,1.486375,1.52332415,0.92208437,1.53846154,1.23076923,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15513:runner_initial_stop_hit:15518,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15513:runner_initial_stop_hit:15518,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15513,ESU26-CME,short,2026-04-20  11:09:00,15513,runner_initial_stop_hit,-307,99,18.5,12.5,0.78289474,1.72463768,19.25,0.32489451,0.67510549,5.85757938,0.91461404,0.8974244,0.9217931,1.00784928,1.49812734,1.19850187,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15635:runner_target_hit:15640,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15635:runner_target_hit:15640,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15635,ESU26-CME,short,2026-04-21  10:30:00,15635,runner_target_hit,593,60,-0.5,-16,0.37254902,0.25581395,-9.75,0.20634921,0.79365079,4.5190786,0.93322072,0.9040472,0.93619779,1.00319011,1.83486239,1.46788991,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15640:runner_target_hit:15644,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15640:runner_target_hit:15644,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15640,ESU26-CME,short,2026-04-21  10:45:00,15640,runner_target_hit,593,75,11.25,-4.25,0.83333333,0.80232558,9.25,0.21387283,0.78612717,11.86077922,1.52301455,1.57489622,1.29440025,0.84989355,2.08333333,1.66666667,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15645:runner_initial_stop_hit:15647,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15645:runner_initial_stop_hit:15647,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15645,ESU26-CME,short,2026-04-21  11:00:00,15645,runner_initial_stop_hit,-307,90,36.5,21,0.99465241,1.97674419,42.75,0.67058824,0.32941176,12.47910864,2.65514354,2.59855993,2.28343534,0.86000448,1.80995475,1.4479638,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15650:runner_target_hit:15653,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15650:runner_target_hit:15653,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15650,ESU26-CME,short,2026-04-21  11:15:00,15650,runner_target_hit,593,105,27.25,11.75,0.71980676,1.54651163,36.25,0.46325879,0.53674121,2.52175095,0.78552446,0.84310611,0.81764005,1.04088426,1.48148148,1.18518519,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15771:runner_target_hit:15772,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15771:runner_target_hit:15772,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15771,ESU26-CME,long,2026-04-22  10:33:00,15771,runner_target_hit,593,63,4.75,1.5,0.55882353,1.11764706,13.25,0.1886121,0.8113879,0.4912999,1.11826198,1.06395188,1.04681125,0.93610555,1.58102767,1.26482213,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15809:full_stop_hit:15823,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15809:full_stop_hit:15823,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15809,ESU26-CME,short,2026-04-22  12:27:00,15809,full_stop_hit,-1057,177,0.25,-9.25,0.6372549,0.2745098,10.75,0.25443787,0.74556213,0.70411516,1.04942369,1.01350611,0.73011785,0.6957322,2.27272727,1.81818182,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15913:runner_initial_stop_hit:15932,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15913:runner_initial_stop_hit:15932,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15913,ESU26-CME,long,2026-04-23  10:54:00,15913,runner_initial_stop_hit,-307,84,23.25,4.5,0.98148148,1.21176471,13.5,0.32142857,0.67857143,3.68335777,1.05426011,1.04558194,0.92224772,0.87478195,1.92307692,1.53846154,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15918:runner_initial_stop_hit:15930,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15918:runner_initial_stop_hit:15930,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15918,ESU26-CME,long,2026-04-23  11:09:00,15918,runner_initial_stop_hit,-307,99,24,5.25,0.92372881,1.24705882,16.25,0.39393939,0.60606061,0.75532004,0.79285106,0.81616183,0.6318057,0.79687817,2.21606648,1.77285319,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15930:runner_target_hit:15936,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15930:runner_target_hit:15936,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_15930,ESU26-CME,short,2026-04-23  11:45:00,15930,runner_target_hit,593,135,-18,-20.5,0.34615385,0.03529412,-1.75,0.04294479,0.95705521,5.2166291,2.88863072,2.77279451,2.09767507,0.72618319,2.60586319,2.08469055,trade selected by context-filter walk-forward row
1,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2:train:delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_16040:runner_target_hit:16042,scaled_context_filter_walk_forward_window=115:train_dates=8:holdout_dates=2,train,2026-04-15;2026-04-16;2026-04-17;2026-04-20;2026-04-21;2026-04-22;2026-04-23;2026-04-24,scaled_context_filter:strategy=delta_impulse_continue_10bar_2.5pt_50d:direction=all:minutes=60-180:max_risk_avg_range=4:max_runner_avg_range=4:signal_delta_avg=0-20:min_volume_avg=0.75:min_trades_avg=0:min_cont_edge=0:min_or_cont_edge=0:min_or_breakout=-999999:min_efficiency=0:max_chop=1:min_entry_session_volume=0:min_lookback_session_volume=0,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_16040:runner_target_hit:16042,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_16040,ESU26-CME,long,2026-04-24  10:30:00,16040,runner_target_hit,593,60,-9.25,-13.5,0.37931034,0.37931034,-1.5,0.02631579,0.97368421,0.70516941,0.81702466,0.80410454,0.82420606,1.0087897,1.36054422,1.08843537,trade selected by context-filter walk-forward row
